-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
0,0,0
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.012365,0.0070962,0.0052691
-0.020989,0.0019698,0.0039844
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
0,0,0
-0.00017562,0.009625,-0.0094494
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
-0.012541,0.016721,-0.0041803
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.0087991,0.0044987,-0.010734
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0087991,0.0044987,-0.010734
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.024906,0.023817,0.0010888
-0.020989,0.0019698,0.0039844
-0.029788,0.0064685,-0.0067497
-0.029788,0.0064685,-0.0067497
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.03353,0.018691,-0.0001959
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.017422,-0.00062764,-0.012019
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.017422,-0.00062764,-0.012019
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0087991,0.0044987,-0.010734
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0087991,0.0044987,-0.010734
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029788,0.0064685,-0.0067497
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.017247,-0.010253,-0.0025694
-0.029788,0.0064685,-0.0067497
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
0,0,0
-0.012365,0.0070962,0.0052691
-0.0087991,0.0044987,-0.010734
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
-0.0086234,-0.0051263,-0.0012847
0,0,0
-0.00017562,0.009625,-0.0094494
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
-0.00017562,0.009625,-0.0094494
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.012365,0.0070962,0.0052691
0,0,0
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
-0.020989,0.0019698,0.0039844
-0.0087991,0.0044987,-0.010734
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.029788,0.0064685,-0.0067497
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
-0.012541,0.016721,-0.0041803
-0.00017562,0.009625,-0.0094494
-0.00017562,0.009625,-0.0094494
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
-0.012541,0.016721,-0.0041803
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.03353,0.018691,-0.0001959
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.017247,-0.010253,-0.0025694
-0.029788,0.0064685,-0.0067497
-0.029612,-0.0031565,0.0026997
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.00017562,0.009625,-0.0094494
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
0,0,0
0,0,0
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.012365,0.0070962,0.0052691
0,0,0
-0.00017562,0.009625,-0.0094494
-0.012541,0.016721,-0.0041803
0,0,0
-0.012541,0.016721,-0.0041803
0,0,0
-0.012365,0.0070962,0.0052691
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.0087991,0.0044987,-0.010734
0,0,0
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.03353,0.018691,-0.0001959
-0.033354,0.009066,0.0092535
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.029788,0.0064685,-0.0067497
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.029788,0.0064685,-0.0067497
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
-0.00017562,0.009625,-0.0094494
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
0,0,0
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
0,0,0
0,0,0
0,0,0
-0.00017562,0.009625,-0.0094494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0087991,0.0044987,-0.010734
-0.00017562,0.009625,-0.0094494
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.021164,0.011595,-0.005465
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012541,0.016721,-0.0041803
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.017247,-0.010253,-0.0025694
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.020989,0.0019698,0.0039844
-0.029612,-0.0031565,0.0026997
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.017247,-0.010253,-0.0025694
-0.029612,-0.0031565,0.0026997
-0.029612,-0.0031565,0.0026997
-0.017247,-0.010253,-0.0025694
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.021164,0.011595,-0.005465
-0.021164,0.011595,-0.005465
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.021164,0.011595,-0.005465
-0.020989,0.0019698,0.0039844
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
-0.0086234,-0.0051263,-0.0012847
0,0,0
0,0,0
0,0,0
-0.012541,0.016721,-0.0041803
-0.012541,0.016721,-0.0041803
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
-0.012365,0.0070962,0.0052691
0,0,0
0,0,0
